Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20152017,2015-2017,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20162018,2016-2018,%,26.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20162018,2016-2018,%,24.6,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20162018,2016-2018,%,28.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20172019,2017-2019,%,26.8,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20172019,2017-2019,%,25,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20172019,2017-2019,%,28.6,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20182020,2018-2020,%,27.8,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20182020,2018-2020,%,25.5,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20182020,2018-2020,%,30,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20192021,2019-2021,%,28.4,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20192021,2019-2021,%,25.6,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20192021,2019-2021,%,31.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20202022,2020-2022,%,28.1,A,Official figure,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20202022,2020-2022,%,24.9,A,Official figure,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20202022,2020-2022,%,31.3,A,Official figure,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,%,27.4,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,%,24.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20212023,2021-2023,%,30.6,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20222024,2022-2024,%,27,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20222024,2022-2024,%,24,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),20222024,2022-2024,%,30,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20142016,2014-2016,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20142016,2014-2016,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20142016,2014-2016,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20152017,2015-2017,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20152017,2015-2017,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20152017,2015-2017,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20162018,2016-2018,%,24.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20162018,2016-2018,%,22.5,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20162018,2016-2018,%,26.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20172019,2017-2019,%,24.8,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20172019,2017-2019,%,22.9,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20172019,2017-2019,%,26.7,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20182020,2018-2020,%,25.7,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20182020,2018-2020,%,23.3,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20182020,2018-2020,%,28.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20192021,2019-2021,%,26.2,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20192021,2019-2021,%,23.3,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20192021,2019-2021,%,29.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20202022,2020-2022,%,26,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),20202022,2020-2022,%,22.6,E,Estimated value,Official estimate
